dates,times,flow
1/5/15,13:16:26,17.6012
1/5/15,13:16:27,36.3889
1/5/15,13:16:29,52.6387
1/5/15,13:16:37,46.9694
1/5/15,13:16:40,40.2619
1/5/15,13:16:49,45.7663
1/5/15,13:16:50,51.7323
1/5/15,13:16:56,44.6127
1/5/15,13:17:04,38.8775
1/5/15,13:17:17,33.0269
1/5/15,13:17:24,27.3576
1/5/15,13:17:37,22.3146
1/5/15,13:17:39,29.8462
1/5/15,13:18:48,18.6559
1/5/15,13:18:49,10.597
1/5/15,13:18:52,3.774
1/5/15,13:33:03,22.3311
1/5/15,13:33:05,83.5232
1/5/15,13:33:06,126.1747
1/5/15,13:33:07,135.6839
1/5/15,13:33:10,130.575
1/5/15,13:33:14,124.5266
1/5/15,13:33:16,131.844
1/5/15,13:33:19,139.87
1/5/15,13:33:22,145.8689
1/5/15,13:33:33,151.4063
1/5/15,13:33:37,145.0119
1/5/15,13:33:53,150.0385
1/5/15,13:39:59,141.0566
1/5/15,13:40:02,149.4946
1/5/15,13:40:06,143.3144
1/5/15,13:40:07,150.9614
1/5/15,13:40:10,156.7131
1/5/15,13:40:13,140.9907
1/5/15,13:40:14,159.8938
1/5/15,13:40:15,150.3516
1/5/15,13:40:16,144.9295
1/5/15,13:40:17,150.8295
1/5/15,13:40:19,141.4192
1/5/15,13:40:22,148.7695
1/5/15,13:40:24,139.1778
1/5/15,13:40:25,149.6924
1/5/15,13:40:29,140.3809
1/5/15,13:40:34,148.1267
1/5/15,13:41:16,143.0672
1/5/15,13:41:20,149.577
1/5/15,13:51:14,135.1236
1/5/15,13:51:15,65.1639
1/5/15,13:51:16,35.1529
1/5/15,13:51:17,12.69
1/5/15,13:51:18,4.3838
1/5/15,14:45:01,13.102
1/5/15,14:45:07,19.4799
1/5/15,14:45:13,13.2338
1/5/15,14:46:05,0
1/5/15,14:46:20,5.3397
1/5/15,14:46:22,10.564
1/5/15,14:46:28,16.2333
1/5/15,14:46:33,28.6596
1/5/15,14:46:36,13.926
1/5/15,14:46:37,26.0062
1/5/15,14:46:38,34.2465
1/5/15,14:46:39,22.0344
1/5/15,14:46:41,6.345
1/5/15,14:46:43,12.245
1/5/15,14:46:45,0
1/5/15,14:47:05,5.9824
1/5/15,14:47:06,13.3162
1/5/15,14:47:12,20.8808
1/5/15,14:47:14,15.0961
1/5/15,14:47:18,20.1227
1/5/15,14:47:20,11.5034
1/5/15,14:47:32,0
1/5/15,15:42:48,18.2439
1/5/15,15:42:50,32.104
1/5/15,15:42:52,39.5202
1/5/15,15:42:53,45.8817
1/5/15,15:43:00,36.0923
1/5/15,15:43:02,28.1322
1/5/15,15:43:06,23.0233
1/5/15,15:43:26,16.9914
1/5/15,15:43:29,3.7576
1/5/15,15:43:36,9.0643
1/5/15,15:43:38,17.8978
1/5/15,15:43:41,26.5501
1/5/15,15:43:46,19.3481
1/5/15,15:43:49,12.0637
1/5/15,15:43:50,6.3944
1/5/15,15:43:54,0
1/6/15,9:08:30,75.9916
1/6/15,9:08:31,130.7233
1/6/15,9:08:32,96.9713
1/6/15,9:08:33,61.1921
1/6/15,9:08:34,147.3521
1/6/15,9:08:35,224.761
1/6/15,9:08:36,175.8799
1/6/15,9:08:37,266.8028
1/6/15,9:08:38,257.2111
1/6/15,9:08:39,231.106
1/6/15,9:08:40,220.1465
1/6/15,9:08:42,197.4858
1/6/15,9:08:43,166.9969
1/6/15,9:08:44,206.8632
1/6/15,9:08:46,170.5732
1/6/15,9:08:48,138.4032
1/6/15,9:08:50,200.5841
1/6/15,9:08:51,102.8218
1/6/15,9:08:52,183.1148
1/6/15,9:08:53,94.4333
1/6/15,9:08:54,65.477
1/6/15,9:08:55,179.7198
1/6/15,9:08:56,144.5999
1/6/15,9:08:57,197.9802
1/6/15,9:08:58,164.393
1/6/15,9:08:59,212.7962
1/6/15,9:09:00,196.0685
1/6/15,9:09:01,204.0286
1/6/15,9:09:03,253.4206
1/6/15,9:09:04,243.829
1/6/15,9:09:05,168.3153
1/6/15,9:09:06,217.9052
1/6/15,9:09:07,189.295
1/6/15,9:09:08,163.981
1/6/15,9:09:09,138.3867
1/6/15,9:09:11,170.2765
1/6/15,9:09:12,161.8879
1/6/15,9:09:13,176.1106
1/6/15,9:09:14,204.9844
1/6/15,9:09:15,212.3512
1/6/15,9:09:16,204.8526
1/6/15,9:09:17,244.0432
1/6/15,9:09:18,225.5521
1/6/15,9:09:21,194.6182
1/6/15,9:09:22,231.0401
1/6/15,9:09:23,268.2036
1/6/15,9:09:24,229.6063
1/6/15,9:09:25,184.6145
1/6/15,9:09:26,210.6702
1/6/15,9:09:28,175.0723
1/6/15,9:09:29,181.6645
1/6/15,9:09:30,29.4177
1/6/15,9:09:31,41.6957
1/6/15,9:09:33,70.7178
1/6/15,9:09:35,21.507
1/6/15,9:09:36,12.8053
1/6/15,9:09:42,6.3615
1/6/15,9:09:44,0
1/6/15,9:09:46,6.2461
1/6/15,9:09:48,0
1/6/15,9:09:55,5.043
1/6/15,9:09:56,0
1/6/15,9:09:58,163.8161
1/6/15,9:10:00,126.356
1/6/15,9:10:01,66.8284
1/6/15,9:10:02,128.3501
1/6/15,9:10:04,165.2994
1/6/15,9:10:05,105.5081
1/6/15,9:10:06,194.9478
1/6/15,9:10:07,140.1666
1/6/15,9:10:08,270
1/6/15,9:10:09,136.6728
1/6/15,9:10:11,109.6612
1/6/15,9:10:12,122.4007
1/6/15,9:10:13,13.5964
1/6/15,9:10:14,26.7973
1/6/15,9:10:16,64.9002
1/6/15,9:10:18,187.4657
1/6/15,9:10:19,73.3877
1/6/15,9:10:20,43.113
1/6/15,9:10:21,73.2229
1/6/15,9:10:22,31.7744
1/6/15,9:10:23,177.6268
1/6/15,9:10:24,186.3944
1/6/15,9:10:27,241.3734
1/6/15,9:10:28,253.948
1/6/15,9:10:29,214.197
1/6/15,9:10:30,199.6283
1/6/15,9:10:31,128.0864
1/6/15,9:10:32,57.1544
1/6/15,9:10:33,89.4891
1/6/15,9:10:36,94.5816
1/6/15,9:10:37,164.7391
1/6/15,9:10:38,123.2412
1/6/15,9:10:39,117.9674
1/6/15,9:10:40,131.2672
1/6/15,9:10:41,91.2031
1/6/15,9:10:42,140.0842
1/6/15,9:10:43,79.2218
1/6/15,9:10:44,2.983
1/6/15,9:10:45,160.7013
1/6/15,9:10:47,166.8815
1/6/15,9:10:48,128.828
1/6/15,9:10:51,134.1842
1/6/15,9:10:52,146.3139
1/6/15,9:10:53,169.6173
1/6/15,9:10:54,141.4356
1/6/15,9:10:55,155.6089
1/6/15,9:10:56,138.6669
1/6/15,9:10:57,108.1121
1/6/15,9:10:58,115.6601
1/6/15,9:10:59,109.3151
1/6/15,9:11:00,80.7709
1/6/15,9:11:01,118.1652
1/6/15,9:11:02,85.5338
1/6/15,9:11:03,76.8156
1/6/15,9:11:04,114.9185
1/6/15,9:11:05,108.0297
1/6/15,9:11:06,114.5889
1/6/15,9:11:07,157.3558
1/6/15,9:11:08,134.2501
1/6/15,9:11:09,160.0421
1/6/15,9:11:10,153.2192
1/6/15,9:11:11,144.2208
1/6/15,9:11:12,83.3913
1/6/15,9:11:13,40.987
1/6/15,9:11:14,73.5689
1/6/15,9:11:15,82.8804
1/6/15,9:11:16,90.2142
1/6/15,9:11:17,74.2446
1/6/15,9:11:18,53.4463
1/6/15,9:11:21,47.3485
1/6/15,9:11:22,95.7352
1/6/15,9:11:24,8.3227
1/6/15,9:11:25,122.9775
1/6/15,9:11:27,165.9421
1/6/15,9:11:28,26.8138
1/6/15,9:11:29,45.2554
1/6/15,9:11:30,112.9738
1/6/15,9:11:31,230.3809
1/6/15,9:11:32,169.3371
1/6/15,9:11:33,81.9905
1/6/15,9:11:34,100.3498
1/6/15,9:11:35,39.6686
1/6/15,9:11:36,76.6014
1/6/15,9:11:37,117.5719
1/6/15,9:11:41,227.0683
1/6/15,9:11:42,157.2569
1/6/15,9:11:43,68.2293
1/6/15,9:11:45,228.3867
1/6/15,9:11:47,220.987
1/6/15,9:11:49,20.304
1/6/15,9:11:50,6.5098
1/6/15,9:11:55,14.3875
1/6/15,9:11:56,72.4977
1/6/15,9:11:57,26.8303
1/6/15,9:11:58,12.1132
1/6/15,9:11:59,4.5981
1/6/15,11:19:25,32.6643
1/6/15,11:19:26,168.7109
1/6/15,11:19:27,217.7733
1/6/15,11:19:28,228.568
1/6/15,11:19:29,234.6823
1/6/15,11:19:30,199.3976
1/6/15,11:19:32,242.4281
1/6/15,11:19:33,191.833
1/6/15,11:19:34,203.666
1/6/15,11:19:35,234.1219
1/6/15,11:19:36,228.0736
1/6/15,11:19:37,217.2459
1/6/15,11:19:38,188.8665
1/6/15,11:19:39,163.1899
1/6/15,11:19:40,169.6832
1/6/15,11:19:41,187.3668
1/6/15,11:19:42,195.8872
1/6/15,11:19:45,175.1218
1/6/15,11:19:47,167.6891
1/6/15,11:19:48,172.798
1/6/15,11:19:49,191.7176
1/6/15,11:19:51,200.6171
1/6/15,11:19:53,263.5396
1/6/15,11:19:54,206.4842
1/6/15,11:19:56,247.9985
1/6/15,11:19:58,234.4021
1/6/15,11:19:59,91.0218
1/6/15,11:20:00,153.7795
1/6/15,11:20:01,129.685
1/6/15,11:20:02,175.3525
1/6/15,11:20:03,118.1652
1/6/15,11:20:05,202.8255
1/6/15,11:20:06,225.6675
1/6/15,11:20:07,218.7292
1/6/15,11:20:10,240.1868
1/6/15,11:20:11,214.7738
1/6/15,11:20:13,231.8971
1/6/15,11:20:14,239.2144
1/6/15,11:20:15,246.7625
1/6/15,11:20:17,236.6929
1/6/15,11:20:19,213.6697
1/6/15,11:20:21,219.3554
1/6/15,11:20:22,126.1912
1/6/15,11:20:24,178.5992
1/6/15,11:20:25,223.3767
1/6/15,11:20:26,216.1088
1/6/15,11:20:28,203.0233
1/6/15,11:20:29,166.2553
1/6/15,11:20:30,155.922
1/6/15,11:20:31,99.0643
1/6/15,11:20:32,162.8603
1/6/15,11:20:34,14.8324
1/6/15,11:20:37,193.1679
1/6/15,11:20:39,78.5131
1/6/15,11:20:40,153.417
1/6/15,11:20:41,127.6085
1/6/15,11:20:43,77.2935
1/6/15,11:20:44,186.8229
1/6/15,11:20:45,96.79
1/6/15,11:20:46,104.3875
1/6/15,11:20:47,126.4878
1/6/15,11:20:49,165.8268
1/6/15,11:20:50,174.1824
1/6/15,11:20:52,270
1/6/15,11:20:53,47.4968
1/6/15,11:20:54,37.8392
1/6/15,11:20:55,80.4578
1/6/15,11:20:56,149.3627
1/6/15,11:20:57,11.2891
1/6/15,11:20:59,128.7951
1/6/15,11:21:00,94.8617
1/6/15,11:21:01,48.0901
1/6/15,11:21:04,154.3893
1/6/15,11:21:05,64.8837
1/6/15,11:21:06,143.5781
1/6/15,11:21:07,193.514
1/6/15,11:21:08,145.0119
1/6/15,11:21:09,139.7546
1/6/15,11:21:10,124.8068
1/6/15,11:21:11,183.7905
1/6/15,11:21:12,173.4737
1/6/15,11:21:13,140.3479
1/6/15,11:21:14,93.1643
1/6/15,11:21:15,103.7942
1/6/15,11:21:16,166.2553
1/6/15,11:21:17,195.7224
1/6/15,11:21:18,270
1/6/15,11:21:19,248.0315
1/6/15,11:21:20,188.6852
1/6/15,11:21:21,197.8319
1/6/15,11:21:23,187.647
1/6/15,11:21:24,103.6129
1/6/15,11:21:25,97.5646
1/6/15,11:21:26,43.4261
1/6/15,11:21:27,180.8075
1/6/15,11:21:29,121.0493
1/6/15,11:21:30,157.8997
1/6/15,11:21:31,187.0207
1/6/15,11:21:32,127.625
1/6/15,11:21:33,66.9603
1/6/15,11:21:34,92.9665
1/6/15,11:21:35,175.4679
1/6/15,11:21:36,131.3331
1/6/15,11:21:37,149.7253
1/6/15,11:21:39,215.7462
1/6/15,11:21:40,164.805
1/6/15,11:21:43,6.8559
1/6/15,11:21:44,41.6627
1/6/15,11:21:45,10.8112
1/6/15,11:21:46,95.5869
1/6/15,11:21:47,65.6913
1/6/15,11:21:48,218.7457
1/6/15,11:21:49,236.6105
1/6/15,11:21:50,186.7405
1/6/15,11:21:51,110.8149
1/6/15,11:21:52,87.4126
1/6/15,11:21:53,185.1914
1/6/15,11:21:55,136.9035
1/6/15,11:21:56,122.3677
1/6/15,11:21:58,180.0824
1/6/15,11:21:59,158.7731
1/6/15,11:22:00,149.8077
1/6/15,11:22:01,164.6072
1/6/15,11:22:02,113.2705
1/6/15,11:22:03,161.2452
1/6/15,11:22:04,110.1886
1/6/15,11:22:06,6.9713
1/6/15,11:22:07,157.5041
1/6/15,11:22:11,148.1597
1/6/15,11:22:12,246.6142
1/6/15,11:22:13,138.1725
1/6/15,11:22:14,76.9145
1/6/15,11:22:15,136.4091
1/6/15,11:22:16,157.9985
1/6/15,11:22:17,188.4215
1/6/15,11:22:18,213.8674
1/6/15,11:22:19,202.3475
1/6/15,11:22:20,224.1842
1/6/15,11:22:22,204.8856
1/6/15,11:22:23,178.8958
1/6/15,11:22:26,166.0575
1/6/15,11:22:27,191.833
1/6/15,11:22:28,167.1452
1/6/15,11:22:29,207.4236
1/6/15,11:22:30,169.3371
1/6/15,11:22:31,179.143
1/6/15,11:22:32,218.7951
1/6/15,11:22:33,201.9355
1/6/15,11:22:36,184.3838
1/6/15,11:22:37,193.959
1/6/15,11:22:38,218.2018
1/6/15,11:22:40,25.2481
1/6/15,11:22:42,42.3384
1/6/15,11:22:43,32.2359
1/6/15,11:22:44,14.1567
1/6/15,11:22:45,42.3878
1/6/15,11:22:46,23.7649
1/6/15,11:22:47,18.3098
1/6/15,11:22:48,8.8171
1/6/15,11:22:51,0
1/7/15,10:40:37,112.3476
1/7/15,10:40:38,254.6731
1/7/15,10:40:39,270
1/7/15,10:41:16,210.2582
1/7/15,10:41:17,126.9493
1/7/15,10:41:18,96.8559
1/7/15,10:41:19,105.2115
1/7/15,10:41:20,61.9007
1/7/15,10:41:21,28.6761
1/7/15,10:41:22,11.6352
1/7/15,10:41:25,1.5821
1/7/15,10:41:26,35.3177
1/7/15,10:41:28,25.6766
1/7/15,10:41:29,14.0908
1/7/15,10:41:30,19.3151
1/7/15,10:41:31,30.9174
1/7/15,10:41:34,7.4657
1/7/15,10:41:37,28.5277
1/7/15,10:41:38,77.0463
1/7/15,10:41:39,217.1141
1/7/15,10:41:40,52.0125
1/7/15,10:41:41,36.8834
1/7/15,10:41:42,11.5363
1/7/15,10:41:43,37.0482
1/7/15,10:41:44,108.3428
1/7/15,10:41:46,56.4292
1/7/15,10:41:47,22.6442
1/7/15,10:41:48,17.4858
1/7/15,10:41:49,10.3498
1/7/15,10:41:50,29.6649
1/7/15,10:41:51,94.0707
1/7/15,10:41:52,57.4181
1/7/15,10:41:53,13.7118
1/7/15,10:41:54,27.9839
1/7/15,10:41:55,187.4162
1/7/15,10:41:56,218.7127
1/7/15,10:41:57,91.4503
1/7/15,10:41:58,6.9383
1/7/15,10:41:59,43.2119
1/7/15,10:42:00,13.2338
1/7/15,10:42:01,22.6112
1/7/15,10:42:02,0
1/7/15,10:42:03,11.7176
1/7/15,10:42:04,4.8617
1/7/15,10:42:10,12.0308
1/7/15,10:42:12,21.0621
1/7/15,10:42:13,0
1/7/15,10:42:15,10.2838
1/7/15,10:42:18,4.2025
1/7/15,10:42:20,15.8872
1/7/15,10:42:21,3.807
1/7/15,10:42:25,15.2774
1/7/15,10:42:27,2.1589
1/7/15,10:42:28,8.2567
1/7/15,10:42:31,0
1/7/15,10:42:32,10.4322
1/7/15,10:42:33,0
1/7/15,10:42:34,204.9185
1/7/15,10:42:35,257.4583
1/7/15,10:42:37,2.4886
1/7/15,10:42:38,11.1243
1/7/15,10:42:39,27.2258
1/7/15,10:42:41,17.1232
1/7/15,10:42:42,41.5144
1/7/15,10:42:43,24.4571
1/7/15,10:42:44,47.6946
1/7/15,10:42:47,17.8649
1/7/15,10:42:48,0
1/7/15,10:42:49,10.4157
1/7/15,10:42:50,3.1478
1/7/15,10:43:02,8.883
1/7/15,10:43:03,0
1/7/15,10:43:04,8.1908
1/7/15,10:43:05,13.3986
1/7/15,10:43:06,32.8127
1/7/15,10:43:07,10.0201
1/7/15,10:43:08,18.6724
1/7/15,10:43:09,11.5034
1/7/15,10:43:11,19.7601
1/7/15,10:43:12,10.4322
1/7/15,10:43:13,0
1/7/15,10:43:14,6.0648
1/7/15,10:43:15,0
1/7/15,10:43:20,10.4981
1/7/15,10:43:21,5.4715
1/7/15,10:43:25,0
1/7/15,10:43:26,13.7447
1/7/15,10:43:27,4.0377
1/7/15,10:43:30,16.3322
1/7/15,10:43:31,1.1372
1/7/15,10:43:34,13.5634
1/7/15,10:43:37,23.0397
1/7/15,10:43:38,4.4497
1/7/15,10:43:42,14.8489
1/7/15,10:43:43,3.362
1/7/15,10:43:47,42.8987
1/7/15,10:43:48,18.8702
1/7/15,10:43:50,0
1/7/15,10:43:51,42.8493
1/7/15,10:43:53,4.4662
1/7/15,10:43:54,12.8053
1/7/15,10:43:56,23.5506
1/7/15,10:43:57,14.2721
1/7/15,10:43:58,46.9694
1/7/15,10:44:00,37.8392
1/7/15,10:44:01,12.8877
1/7/15,10:44:02,2.2578
1/7/15,10:44:03,7.3668
1/7/15,10:44:04,24.3911
1/7/15,10:44:06,15.8378
1/7/15,10:44:08,25.2152
1/7/15,10:44:09,4.8947
1/7/15,10:44:12,12.0802
1/7/15,10:44:14,4.9277
1/7/15,12:45:09,10.6299
1/7/15,12:45:10,53.5616
1/7/15,12:45:11,214.3948
1/7/15,12:45:12,118.1157
1/7/15,12:45:13,175.4514
1/7/15,12:45:14,49.5239
1/7/15,12:45:15,101.6188
1/7/15,12:45:17,47.9912
1/7/15,12:45:18,11.1408
1/7/15,12:45:20,5.6198
1/7/15,12:45:24,0
1/7/15,12:45:27,17.1232
1/7/15,12:45:30,2.093
1/7/15,12:45:31,36.1088
1/7/15,12:45:34,3.774
1/7/15,12:45:46,58.0278
1/7/15,12:45:47,161.2287
1/7/15,12:45:48,5.0595
1/7/15,12:45:50,72.2835
1/7/15,12:45:53,83.7374
1/7/15,12:45:54,162.5471
1/7/15,12:45:55,194.0249
1/7/15,12:45:56,108.8702
1/7/15,12:45:57,54.7647
1/7/15,12:45:58,5.0101
1/7/15,12:45:59,11.2891
1/7/15,12:46:00,208.8079
1/7/15,12:46:01,258.7438
1/7/15,12:46:02,242.3622
1/7/15,12:46:03,51.2708
1/7/15,12:46:05,19.3975
1/7/15,12:46:06,8.4051
1/7/15,12:46:08,205.0009
1/7/15,12:46:10,263.6385
1/7/15,12:46:11,270
1/7/15,12:46:12,187.1361
1/7/15,12:46:13,204.7867
1/7/15,12:46:14,163.091
1/7/15,12:46:15,55.0119
1/7/15,12:46:16,114.49
1/7/15,12:46:18,204.9844
1/7/15,12:46:20,24.1934
1/7/15,12:46:22,4.8782
1/7/15,12:46:23,30.9009
1/7/15,12:46:26,81.2653
1/7/15,12:46:27,95.0925
1/7/15,12:46:29,18.0626
1/7/15,12:46:30,37.5426
1/7/15,12:46:31,1.9447
1/7/15,12:46:32,42.5362
1/7/15,12:46:33,163.2064
1/7/15,12:46:34,154.9991
1/7/15,12:46:35,186.2132
1/7/15,12:46:36,152.3457
1/7/15,12:46:37,52.1937
1/7/15,12:46:38,27.2917
1/7/15,12:46:39,102.1626
1/7/15,12:46:41,165.3983
1/7/15,12:46:42,251.2946
1/7/15,12:46:45,270
1/7/15,12:46:46,196.497
1/7/15,12:46:47,182.3402
1/7/15,12:46:48,81.6609
1/7/15,12:46:51,24.4241
1/7/15,12:46:52,4.4497
1/7/15,12:46:55,101.1903
1/7/15,12:46:56,264.479
1/7/15,12:46:57,196.497
1/7/15,12:46:58,146.7753
1/7/15,12:47:00,128.5314
1/7/15,12:47:01,24.935
1/7/15,12:47:02,50.9412
1/7/15,12:47:05,88.6816
1/7/15,12:47:06,142.4409
1/7/15,12:47:07,270
1/7/15,12:47:08,61.291
1/7/15,12:47:09,3.8894
1/7/15,12:47:12,9.5092
1/7/15,12:47:13,270
1/7/15,12:47:15,202.4794
1/7/15,12:47:16,40.5585
1/7/15,12:47:17,21.8037
1/7/15,12:47:18,181.7469
1/7/15,12:47:19,24.045
1/7/15,12:47:20,81.6279
1/7/15,12:47:21,71.1958
1/7/15,12:47:22,33.8015
1/7/15,12:47:25,143.644
1/7/15,12:47:26,22.5618
1/7/15,12:47:27,9.9707
1/7/15,12:47:28,25.9897
1/7/15,12:47:29,45.1895
1/7/15,12:47:31,159.2675
1/7/15,12:47:32,175.4019
1/7/15,12:47:33,164.0469
1/7/15,12:47:34,215.5484
1/7/15,12:47:36,250.8991
1/7/15,12:47:37,179.3243
1/7/15,12:47:38,136.8046
1/7/15,12:47:40,167.7385
1/7/15,12:47:41,111.6719
1/7/15,12:47:42,235.6382
1/7/15,12:47:43,161.855
1/7/15,12:47:44,167.5243
1/7/15,12:47:45,174.8911
1/7/15,12:47:47,207.3576
1/7/15,12:47:49,178.9288
1/7/15,12:47:50,165.1016
1/7/15,12:47:51,179.2913
1/7/15,12:47:52,161.3111
1/7/15,12:47:54,168.6614
1/7/15,12:47:55,154.208
1/7/15,12:47:56,159.9103
1/7/15,12:47:58,169.6832
1/7/15,12:47:59,146.7753
1/7/15,12:48:00,156.0044
1/7/15,12:48:01,98.6193
1/7/15,12:48:02,152.7083
1/7/15,12:48:04,182.6698
1/7/15,12:48:05,191.7012
1/7/15,12:48:07,199.3481
1/7/15,12:48:11,205.4789
1/7/15,12:48:12,193.7942
1/7/15,12:48:15,200.7654
1/7/15,12:48:17,194.3545
1/7/15,12:48:18,201.5565
1/7/15,12:48:20,194.1073
1/7/15,12:48:22,186.378
1/7/15,12:48:26,192.0472
1/7/15,12:48:29,131.2342
1/7/15,12:48:30,69.0368
1/7/15,12:48:31,29.566
1/7/15,12:48:32,12.657
1/7/15,12:48:35,0
1/7/15,12:48:37,5.109
1/7/15,12:48:44,0
1/7/15,12:48:52,50.7929
1/7/15,12:48:53,63.0709
1/7/15,12:48:56,57.7971
1/7/15,12:49:56,63.3016
1/7/15,12:49:58,55.5393
1/7/15,12:50:11,60.6153
1/7/15,12:50:14,52.7211
1/7/15,12:50:25,58.0773
1/7/15,12:50:28,51.2379
1/7/15,12:50:29,56.5611
1/7/15,12:50:38,49.9854
1/7/15,12:50:40,56.8742
1/7/15,12:50:41,49.1943
1/7/15,12:50:47,44.0689
1/7/15,12:50:49,37.8063
1/7/15,12:50:52,30.7196
1/7/15,12:50:57,19.5129
1/7/15,12:51:00,8.2897
1/7/15,12:51:02,0
1/7/15,14:43:50,42.3549
1/7/15,14:43:51,48.8976
1/7/15,14:43:54,40.1135
1/7/15,14:43:55,45.3378
1/7/15,14:43:58,67.9656
1/7/15,14:44:19,62.527
1/7/15,14:44:21,75.0687
1/7/15,14:44:22,66.6636
1/7/15,14:44:27,83.243
1/7/15,14:44:28,67.5536
1/7/15,14:44:29,74.6567
1/7/15,14:44:30,66.9438
1/7/15,14:44:31,40.0806
1/7/15,14:44:32,32.0381
1/7/15,14:44:33,39.9982
1/7/15,14:44:34,73.6184
1/7/15,14:44:35,88.7969
1/7/15,14:44:37,70.7178
1/7/15,14:44:38,81.941
1/7/15,14:44:39,75.184
1/7/15,14:44:41,33.4225
1/7/15,14:44:42,79.2547
1/7/15,14:44:43,62.5929
1/7/15,14:44:44,45.7499
1/7/15,14:44:45,83.2265
1/7/15,14:44:47,63.4994
1/7/15,14:44:48,74.7226
1/7/15,14:44:49,60.2033
1/7/15,14:44:50,66.0703
1/7/15,14:44:51,74.9039
1/7/15,14:44:53,84.5614
1/7/15,14:44:54,65.0156
1/7/15,14:44:56,54.056
1/7/15,14:44:57,74.6567
1/7/15,14:44:58,43.9205
1/7/15,14:44:59,54.1714
1/7/15,14:45:02,80.293
1/7/15,14:45:05,71.855
1/7/15,14:45:06,56.4622
1/7/15,14:45:08,46.8376
1/7/15,14:45:09,76.6508
1/7/15,14:45:10,66.367
1/7/15,14:45:11,75.3324
1/7/15,14:45:12,52.8694
1/7/15,14:45:16,75.184
1/7/15,14:45:19,66.1857
1/7/15,14:45:20,60.1868
1/7/15,14:45:23,65.9714
1/7/15,14:45:24,53.5946
1/7/15,14:45:26,72.2835
1/7/15,14:45:29,78.1176
1/7/15,14:45:30,51.551
1/7/15,14:45:32,58.5058
1/7/15,14:45:33,50.249
1/7/15,14:45:34,37.2459
1/7/15,14:45:35,70.9485
1/7/15,14:45:39,77.8374
1/7/15,14:45:43,52.9518
1/7/15,14:45:46,60.1868
1/7/15,14:45:47,48.3208
1/7/15,14:45:48,24.9515
1/7/15,14:45:50,11.3056
1/7/15,14:45:52,74.9698
1/7/15,14:45:53,6.4274
1/7/15,14:45:54,27.0445
1/7/15,14:45:55,57.1379
1/7/15,14:45:56,64.8837
1/7/15,14:46:01,52.7211
1/7/15,14:46:03,78.0681
1/7/15,14:46:04,33.3071
1/7/15,14:46:06,41.6462
1/7/15,14:46:10,72.0857
1/7/15,14:46:11,45.3049
1/7/15,14:46:17,39.8498
1/7/15,14:46:22,54.9625
1/7/15,14:46:23,43.7887
1/7/15,14:46:24,37.4602
1/7/15,14:46:25,28.775
1/7/15,14:46:26,12.4263
1/7/15,14:46:29,30.6867
1/7/15,14:46:42,37.2294
1/7/15,14:46:43,24.0121
1/7/15,14:46:48,30.8515
1/7/15,14:46:53,36.4549
1/7/15,14:47:10,29.3353
1/7/15,14:47:15,34.3454
1/7/15,14:48:05,45.9971
1/7/15,14:48:06,40.5915
1/7/15,14:48:10,33.9993
1/7/15,14:48:16,28.5113
1/7/15,14:48:17,40.0476
1/7/15,14:48:20,34.9222
1/7/15,14:48:24,44.794
1/7/15,14:48:25,37.8392
1/7/15,14:48:34,47.4144
1/7/15,14:48:35,29.8956
1/7/15,14:48:43,36.8504
1/7/15,14:48:52,31.0328
1/7/15,14:48:54,36.9163
1/7/15,14:48:57,31.1646
1/7/15,14:49:07,37.0976
1/7/15,14:49:13,31.7909
1/7/15,14:49:14,37.592
1/7/15,14:49:18,30.0934
1/7/15,14:49:20,35.466
1/7/15,14:49:22,42.4043
1/7/15,14:49:26,36.1912
1/7/15,14:49:39,42.8493
1/7/15,14:49:43,29.2529
1/7/15,14:49:45,36.7515
1/7/15,14:49:46,48.3538
1/7/15,14:49:47,67.57
1/7/15,14:49:48,30.6043
1/7/15,14:49:51,25.1492
1/7/15,14:49:52,44.9094
1/7/15,14:49:55,26.8797
1/7/15,14:49:56,18.4911
1/7/15,14:49:59,12.4098
1/7/15,14:50:04,7.0372
1/7/15,14:50:06,0
1/7/15,14:50:07,5.5374
1/7/15,14:50:08,0
1/7/15,14:58:55,6.2626
1/7/15,14:58:56,0
1/7/15,16:45:19,56.627
1/7/15,16:45:21,42.6186
1/7/15,16:45:25,55.5722
1/7/15,16:45:26,66.3505
1/7/15,16:45:27,71.9539
1/7/15,16:45:32,77.755
1/7/15,16:45:36,70.6189
1/7/15,16:45:37,23.7814
1/7/15,16:45:38,51.1555
1/7/15,16:45:39,9.0643
1/7/15,16:45:40,114.4735
1/7/15,16:45:42,103.926
1/7/15,16:45:43,80.7709
1/7/15,16:45:44,59.3957
1/7/15,16:45:45,84.924
1/7/15,16:45:46,72.9262
1/7/15,16:45:47,95.521
1/7/15,16:45:48,68.8061
1/7/15,16:45:49,36.8998
1/7/15,16:45:50,49.6557
1/7/15,16:45:51,58.4563
1/7/15,16:45:53,73.8656
1/7/15,16:45:54,92.1095
1/7/15,16:45:55,71.1958
1/7/15,16:45:57,51.551
1/7/15,16:45:59,91.1042
1/7/15,16:46:00,78.4307
1/7/15,16:46:02,61.0767
1/7/15,16:46:03,83.9022
1/7/15,16:46:05,65.2463
1/7/15,16:46:07,54.7647
1/7/15,16:46:09,85.2866
1/7/15,16:46:10,51.6169
1/7/15,16:46:12,68.3446
